anio,mes,dia,hora(utc),altura(mm)
2016,7,11,3,657 
2016,7,11,4,616 
2016,7,11,5,573 
2016,7,11,6,516 
2016,7,11,7,452 
2016,7,11,8,398 
2016,7,11,9,370 
2016,7,11,10,370 
2016,7,11,11,386 
2016,7,11,12,406 
2016,7,11,13,420 
2016,7,11,14,427 
2016,7,11,15,438 
2016,7,11,16,462 
2016,7,11,17,497 
2016,7,11,18,533 
2016,7,11,19,569 
2016,7,11,20,609 
2016,7,11,21,659 
2016,7,11,22,714 
2016,7,11,23,757 
2016,7,12,0,772 
2016,7,12,1,753 
2016,7,12,2,704 
2016,7,12,3,641 
2016,7,12,4,580 
2016,7,12,5,522 
2016,7,12,6,461 
2016,7,12,7,397 
2016,7,12,8,341 
2016,7,12,9,308 
2016,7,12,10,310 
2016,7,12,11,341 
2016,7,12,12,389 
2016,7,12,13,439 
2016,7,12,14,479 
2016,7,12,15,510 
2016,7,12,16,538 
2016,7,12,17,570 
2016,7,12,18,601 
2016,7,12,19,627 
2016,7,12,20,652 
2016,7,12,21,683 
2016,7,12,22,721 
2016,7,12,23,759 
2016,7,13,0,779 
2016,7,13,1,769 
2016,7,13,2,726 
2016,7,13,3,655 
2016,7,13,4,573 
2016,7,13,5,493 
2016,7,13,6,416 
2016,7,13,7,343 
2016,7,13,8,281 
2016,7,13,9,243 
2016,7,13,10,241 
2016,7,13,11,276 
2016,7,13,12,342 
2016,7,13,13,421 
2016,7,13,14,496 
2016,7,13,15,556 
2016,7,13,16,602 
2016,7,13,17,638 
2016,7,13,18,666 
2016,7,13,19,687 
2016,7,13,20,701 
2016,7,13,21,717 
2016,7,13,22,740 
2016,7,13,23,768 
2016,7,14,0,789 
2016,7,14,1,789 
2016,7,14,2,758 
2016,7,14,3,691 
2016,7,14,4,599 
2016,7,14,5,495 
2016,7,14,6,393 
2016,7,14,7,302 
2016,7,14,8,227 
2016,7,14,9,179 
2016,7,14,10,168 
2016,7,14,11,201 
2016,7,14,12,273 
2016,7,14,13,371 
2016,7,14,14,476 
2016,7,14,15,570 
2016,7,14,16,643 
2016,7,14,17,693 
2016,7,14,18,726 
2016,7,14,19,744 
2016,7,14,20,752 
2016,7,14,21,757 
2016,7,14,22,766 
2016,7,14,23,782 
2016,7,15,0,801 
2016,7,15,1,808 
2016,7,15,2,790 
2016,7,15,3,738 
2016,7,15,4,647 
2016,7,15,5,529 
2016,7,15,6,402 
2016,7,15,7,284 
2016,7,15,8,188 
2016,7,15,9,123 
2016,7,15,10,99 
2016,7,15,11,122 
2016,7,15,12,190 
2016,7,15,13,296 
2016,7,15,14,423 
2016,7,15,15,549 
2016,7,15,16,654 
2016,7,15,17,730 
2016,7,15,18,775 
2016,7,15,19,797 
2016,7,15,20,803 
2016,7,15,21,800 
2016,7,15,22,799 
2016,7,15,23,803 
2016,7,16,0,813 
2016,7,16,1,822 
2016,7,16,2,817 
2016,7,16,3,783 
2016,7,16,4,706 
2016,7,16,5,587 
2016,7,16,6,443 
2016,7,16,7,297 
2016,7,16,8,173 
2016,7,16,9,85 
2016,7,16,10,41 
2016,7,16,11,48 
2016,7,16,12,105 
2016,7,16,13,208 
2016,7,16,14,344 
2016,7,16,15,494 
2016,7,16,16,633 
2016,7,16,17,740 
2016,7,16,18,807 
2016,7,16,19,840 
2016,7,16,20,849 
2016,7,16,21,844 
2016,7,16,22,834 
2016,7,16,23,828 
2016,7,17,0,827 
2016,7,17,1,832 
2016,7,17,2,835 
2016,7,17,3,818 
2016,7,17,4,764 
2016,7,17,5,660 
2016,7,17,6,512 
2016,7,17,7,345 
2016,7,17,8,192 
2016,7,17,9,73 
2016,7,17,10,2 
2016,7,17,11,-14 
2016,7,17,12,26 
2016,7,17,13,116 
2016,7,17,14,249 
2016,7,17,15,412 
2016,7,17,16,579 
2016,7,17,17,719 
2016,7,17,18,816 
2016,7,17,19,867 
2016,7,17,20,885 
2016,7,17,21,882 
2016,7,17,22,869 
2016,7,17,23,855 
2016,7,18,0,845 
2016,7,18,1,841 
2016,7,18,2,842 
2016,7,18,3,838 
2016,7,18,4,809 
2016,7,18,5,732 
2016,7,18,6,598 
2016,7,18,7,425 
2016,7,18,8,248 
2016,7,18,9,98 
2016,7,18,10,-4 
2016,7,18,11,-50 
2016,7,18,12,-36 
2016,7,18,13,33 
2016,7,18,14,151 
2016,7,18,15,311 
2016,7,18,16,494 
2016,7,18,17,666 
2016,7,18,18,797 
2016,7,18,19,874 
2016,7,18,20,906 
2016,7,18,21,910 
2016,7,18,22,898 
2016,7,18,23,879 
2016,7,19,0,861 
2016,7,19,1,849 
2016,7,19,2,842 
2016,7,19,3,840 
2016,7,19,4,831 
2016,7,19,5,787 
2016,7,19,6,685 
2016,7,19,7,527 
2016,7,19,8,341 
2016,7,19,9,166 
2016,7,19,10,32 
2016,7,19,11,-48 
2016,7,19,12,-66 
2016,7,19,13,-25 
2016,7,19,14,69 
2016,7,19,15,209 
2016,7,19,16,388 
2016,7,19,17,580 
2016,7,19,18,745 
2016,7,19,19,854 
2016,7,19,20,908 
2016,7,19,21,923 
2016,7,19,22,916 
2016,7,19,23,895 
2016,7,20,0,872 
2016,7,20,1,852 
2016,7,20,2,837 
2016,7,20,3,829 
2016,7,20,4,825 
2016,7,20,5,808 
2016,7,20,6,748 
2016,7,20,7,626 
2016,7,20,8,455 
2016,7,20,9,272 
2016,7,20,10,114 
2016,7,20,11,2 
2016,7,20,12,-51 
2016,7,20,13,-43 
2016,7,20,14,20 
2016,7,20,15,131 
2016,7,20,16,286 
2016,7,20,17,475 
2016,7,20,18,662 
2016,7,20,19,806 
2016,7,20,20,888 
2016,7,20,21,920 
2016,7,20,22,920 
2016,7,20,23,901 
2016,7,21,0,874 
2016,7,21,1,847 
2016,7,21,2,825 
2016,7,21,3,808 
2016,7,21,4,797 
2016,7,21,5,790 
2016,7,21,6,766 
2016,7,21,7,695 
2016,7,21,8,564 
2016,7,21,9,398 
2016,7,21,10,233 
2016,7,21,11,100 
2016,7,21,12,17 
2016,7,21,13,-10 
2016,7,21,14,20 
2016,7,21,15,97 
2016,7,21,16,216 
2016,7,21,17,377 
2016,7,21,18,562 
2016,7,21,19,730 
2016,7,21,20,845 
2016,7,21,21,900 
2016,7,21,22,911 
2016,7,21,23,896 
2016,7,22,0,866 
2016,7,22,1,833 
2016,7,22,2,803 
2016,7,22,3,778 
2016,7,22,4,755 
2016,7,22,5,741 
2016,7,22,6,733 
2016,7,22,7,706 
2016,7,22,8,633 
2016,7,22,9,511 
2016,7,22,10,366 
2016,7,22,11,231 
2016,7,22,12,130 
2016,7,22,13,76 
2016,7,22,14,75 
2016,7,22,15,119 
2016,7,22,16,201 
2016,7,22,17,319 
2016,7,22,18,474 
2016,7,22,19,641 
2016,7,22,20,779 
2016,7,22,21,863 
2016,7,22,22,892 
2016,7,22,23,884 
2016,7,23,0,853 
2016,7,23,1,813 
2016,7,23,2,774 
2016,7,23,3,740 
2016,7,23,4,706 
2016,7,23,5,677 
2016,7,23,6,662 
2016,7,23,7,656 
2016,7,23,8,635 
2016,7,23,9,574 
2016,7,23,10,476 
2016,7,23,11,366 
2016,7,23,12,268 
2016,7,23,13,202 
2016,7,23,14,178 
2016,7,23,15,195 
2016,7,23,16,246 
2016,7,23,17,323 
2016,7,23,18,431 
2016,7,23,19,567 
2016,7,23,20,706 
2016,7,23,21,811 
2016,7,23,22,864 
2016,7,23,23,868 
2016,7,24,0,840 
2016,7,24,1,794 
2016,7,24,2,744 
2016,7,24,3,698 
2016,7,24,4,653 
2016,7,24,5,609 
2016,7,24,6,575 
2016,7,24,7,563 
2016,7,24,8,569 
2016,7,24,9,565 
2016,7,24,10,530 
2016,7,24,11,470 
2016,7,24,12,401 
2016,7,24,13,343 
2016,7,24,14,312 
2016,7,24,15,312 
2016,7,24,16,340 
2016,7,24,17,387 
2016,7,24,18,451 
2016,7,24,19,539 
2016,7,24,20,649 
2016,7,24,21,756 
2016,7,24,22,828 
2016,7,24,23,851 
2016,7,25,0,832 
2016,7,25,1,784 
2016,7,25,2,723 
2016,7,25,3,662 
2016,7,25,4,603 
2016,7,25,5,543 
2016,7,25,6,489 
2016,7,25,7,456 
2016,7,25,8,457 
2016,7,25,9,483 
2016,7,25,10,508 
2016,7,25,11,512 
2016,7,25,12,494 
2016,7,25,13,468 
2016,7,25,14,449 
2016,7,25,15,447 
2016,7,25,16,464 
2016,7,25,17,492 
2016,7,25,18,527 
2016,7,25,19,571 
2016,7,25,20,635 
2016,7,25,21,716 
2016,7,25,22,791 
2016,7,25,23,833 
2016,7,26,0,829 
2016,7,26,1,787 
2016,7,26,2,720 
2016,7,26,3,644 
2016,7,26,4,567 
2016,7,26,5,489 
2016,7,26,6,415 
2016,7,26,7,357 
2016,7,26,8,335 
2016,7,26,9,358 
2016,7,26,10,414 
2016,7,26,11,476 
2016,7,26,12,523 
2016,7,26,13,549 
2016,7,26,14,562 
2016,7,26,15,575 
2016,7,26,16,593 
2016,7,26,17,615 
2016,7,26,18,634 
2016,7,26,19,650 
2016,7,26,20,672 
2016,7,26,21,712 
2016,7,26,22,766 
2016,7,26,23,813 
2016,7,27,0,829 
2016,7,27,1,803 
2016,7,27,2,740 
2016,7,27,3,654 
2016,7,27,4,558 
2016,7,27,5,459 
2016,7,27,6,362 
2016,7,27,7,279 
2016,7,27,8,228 
2016,7,27,9,227 
2016,7,27,10,280 
2016,7,27,11,372 
2016,7,27,12,475 
2016,7,27,13,563 
2016,7,27,14,627 
2016,7,27,15,672 
2016,7,27,16,705 
2016,7,27,17,731 
2016,7,27,18,746 
2016,7,27,19,750 
2016,7,27,20,747 
2016,7,27,21,750 
2016,7,27,22,770 
2016,7,27,23,802 
2016,7,28,0,827 
2016,7,28,1,822 
2016,7,28,2,777 
2016,7,28,3,694 
2016,7,28,4,585 
2016,7,28,5,464 
2016,7,28,6,342 
2016,7,28,7,231 
2016,7,28,8,151 
2016,7,28,9,117 
2016,7,28,10,143 
2016,7,28,11,231 
2016,7,28,12,361 
2016,7,28,13,502 
2016,7,28,14,626 
2016,7,28,15,719 
2016,7,28,16,782 
2016,7,28,17,823 
2016,7,28,18,843 
2016,7,28,19,844 
2016,7,28,20,832 
2016,7,28,21,815 
2016,7,28,22,805 
2016,7,28,23,810 
2016,7,29,0,827 
2016,7,29,1,836 
2016,7,29,2,817 
2016,7,29,3,755 
2016,7,29,4,649 
2016,7,29,5,514 
2016,7,29,6,366 
2016,7,29,7,225 
2016,7,29,8,112 
2016,7,29,9,44 
2016,7,29,10,35 
2016,7,29,11,94 
2016,7,29,12,216 
2016,7,29,13,380 
2016,7,29,14,553 
2016,7,29,15,702 
2016,7,29,16,811 
2016,7,29,17,878 
2016,7,29,18,912 
2016,7,29,19,918 
2016,7,29,20,905 
2016,7,29,21,882 
2016,7,29,22,857 
2016,7,29,23,840 
2016,7,30,0,836 
2016,7,30,1,844 
2016,7,30,2,845 
2016,7,30,3,815 
2016,7,30,4,733 
2016,7,30,5,601 
2016,7,30,6,437 
2016,7,30,7,269 
2016,7,30,8,121 
2016,7,30,9,17 
2016,7,30,10,-29 
2016,7,30,11,-8 
2016,7,30,12,82 
2016,7,30,13,234 
2016,7,30,14,426 
2016,7,30,15,620 
2016,7,30,16,781 
2016,7,30,17,889 
2016,7,30,18,946 
2016,7,30,19,963 
2016,7,30,20,954 
2016,7,30,21,931 
2016,7,30,22,904 
2016,7,30,23,877 
2016,7,31,0,857 
2016,7,31,1,851 
2016,7,31,2,856 
2016,7,31,3,853 
2016,7,31,4,809 
2016,7,31,5,704 
2016,7,31,6,545 
2016,7,31,7,360 
2016,7,31,8,183 
2016,7,31,9,42 
2016,7,31,10,-42 
2016,7,31,11,-59 
2016,7,31,12,-9 
2016,7,31,13,108 
2016,7,31,14,283 
2016,7,31,15,493 
2016,7,31,16,696 
2016,7,31,17,851 
2016,7,31,18,942 
2016,7,31,19,977 
2016,7,31,20,976 
2016,7,31,21,956 
2016,7,31,22,930 
2016,7,31,23,904 
2016,8,1,0,879 
2016,8,1,1,861 
2016,8,1,2,856 
2016,8,1,3,861 
2016,8,1,4,851 
2016,8,1,5,789 
2016,8,1,6,660 
2016,8,1,7,481 
2016,8,1,8,289 
2016,8,1,9,118 
2016,8,1,10,-2 
2016,8,1,11,-57 
2016,8,1,12,-44 
2016,8,1,13,31 
2016,8,1,14,167 
2016,8,1,15,358 
2016,8,1,16,574 
2016,8,1,17,769 
2016,8,1,18,902 
2016,8,1,19,965 
2016,8,1,20,976 
2016,8,1,21,960 
2016,8,1,22,935 
2016,8,1,23,911 
2016,8,2,0,889 
2016,8,2,1,867 
2016,8,2,2,851 
2016,8,2,3,849 
2016,8,2,4,853 
2016,8,2,5,831 
2016,8,2,6,750 
2016,8,2,7,602 
2016,8,2,8,417 
2016,8,2,9,233 
2016,8,2,10,85 
2016,8,2,11,-4 
2016,8,2,12,-26 
2016,8,2,13,14 
2016,8,2,14,108 
2016,8,2,15,257 
2016,8,2,16,452 
2016,8,2,17,659 
2016,8,2,18,828 
2016,8,2,19,926 
2016,8,2,20,956 
2016,8,2,21,947 
2016,8,2,22,921 
2016,8,2,23,895 
2016,8,3,0,876 
2016,8,3,1,860 
2016,8,3,2,842 
2016,8,3,3,828 
2016,8,3,4,827 
2016,8,3,5,825 
2016,8,3,6,789 
2016,8,3,7,691 
2016,8,3,8,538 
2016,8,3,9,363 
2016,8,3,10,204 
2016,8,3,11,90 
2016,8,3,12,38 
2016,8,3,13,48 
2016,8,3,14,109 
2016,8,3,15,214 
2016,8,3,16,367 
2016,8,3,17,555 
2016,8,3,18,735 
2016,8,3,19,864 
2016,8,3,20,922 
2016,8,3,21,924 
2016,8,3,22,898 
2016,8,3,23,867 
2016,8,4,0,844 
2016,8,4,1,832 
2016,8,4,2,820 
2016,8,4,3,803 
2016,8,4,4,790 
2016,8,4,5,786 
2016,8,4,6,775 
2016,8,4,7,725 
2016,8,4,8,622 
2016,8,4,9,479 
2016,8,4,10,330 
2016,8,4,11,208 
2016,8,4,12,134 
2016,8,4,13,119 
2016,8,4,14,156 
2016,8,4,15,229 
2016,8,4,16,339 
2016,8,4,17,486 
2016,8,4,18,650 
2016,8,4,19,791 
2016,8,4,20,874 
2016,8,4,21,895 
2016,8,4,22,873 
2016,8,4,23,836 
2016,8,5,0,804 
2016,8,5,1,787 
2016,8,5,2,780 
2016,8,5,3,769 
2016,8,5,4,750 
2016,8,5,5,734 
2016,8,5,6,726 
2016,8,5,7,708 
2016,8,5,8,654 
2016,8,5,9,558 
2016,8,5,10,440 
2016,8,5,11,328 
2016,8,5,12,246 
2016,8,5,13,213 
2016,8,5,14,230 
2016,8,5,15,284 
2016,8,5,16,362 
2016,8,5,17,466 
2016,8,5,18,596 
2016,8,5,19,726 
2016,8,5,20,822 
2016,8,5,21,861 
2016,8,5,22,851 
2016,8,5,23,812 
2016,8,6,0,768 
2016,8,6,1,739 
2016,8,6,2,727 
2016,8,6,3,721 
2016,8,6,4,706 
2016,8,6,5,682 
2016,8,6,6,665 
2016,8,6,7,655 
2016,8,6,8,635 
2016,8,6,9,588 
2016,8,6,10,515 
2016,8,6,11,430 
2016,8,6,12,358 
2016,8,6,13,317 
2016,8,6,14,319 
2016,8,6,15,358 
2016,8,6,16,417 
2016,8,6,17,491 
2016,8,6,18,582 
2016,8,6,19,685 
2016,8,6,20,775 
2016,8,6,21,828 
2016,8,6,22,832 
2016,8,6,23,797 
2016,8,7,0,745 
2016,8,7,1,699 
2016,8,7,2,673 
2016,8,7,3,663 
2016,8,7,4,652 
2016,8,7,5,629 
2016,8,7,6,604 
2016,8,7,7,589 
2016,8,7,8,583 
2016,8,7,9,572 
2016,8,7,10,544 
2016,8,7,11,500 
2016,8,7,12,452 
2016,8,7,13,417 
2016,8,7,14,412 
2016,8,7,15,438 
2016,8,7,16,486 
2016,8,7,17,542 
2016,8,7,18,603 
2016,8,7,19,674 
2016,8,7,20,746 
2016,8,7,21,800 
2016,8,7,22,816 
2016,8,7,23,792 
2016,8,8,0,739 
2016,8,8,1,679 
2016,8,8,2,633 
2016,8,8,3,608 
2016,8,8,4,593 
2016,8,8,5,572 
2016,8,8,6,543 
2016,8,8,7,520 
2016,8,8,8,515 
2016,8,8,9,522 
2016,8,8,10,530 
2016,8,8,11,528 
2016,8,8,12,516 
2016,8,8,13,502 
2016,8,8,14,499 
2016,8,8,15,519 
2016,8,8,16,557 
2016,8,8,17,601 
2016,8,8,18,644 
2016,8,8,19,688 
2016,8,8,20,738 
2016,8,8,21,783 
2016,8,8,22,806 
2016,8,8,23,794 
2016,8,9,0,749 
2016,8,9,1,683 
2016,8,9,2,618 
2016,8,9,3,571 
2016,8,9,4,540 
2016,8,9,5,513 
2016,8,9,6,481 
2016,8,9,7,451 
2016,8,9,8,440 
2016,8,9,9,452 
2016,8,9,10,481 
2016,8,9,11,514 
2016,8,9,12,542 
2016,8,9,13,559 
2016,8,9,14,573 
2016,8,9,15,594 
2016,8,9,16,626 
2016,8,9,17,662 
2016,8,9,18,693 
2016,8,9,19,719 
2016,8,9,20,746 
2016,8,9,21,777 
2016,8,9,22,801 
2016,8,9,23,801 
2016,8,10,0,769 
2016,8,10,1,708 
2016,8,10,2,634 
2016,8,10,3,563 
2016,8,10,4,508 
2016,8,10,5,463 
2016,8,10,6,422 
2016,8,10,7,385 
2016,8,10,8,364 
2016,8,10,9,372 
2016,8,10,10,410 
2016,8,10,11,466 
2016,8,10,12,527 
2016,8,10,13,581 
2016,8,10,14,623 
2016,8,10,15,657 
2016,8,10,16,690 
2016,8,10,17,720 
2016,8,10,18,744 
2016,8,10,19,757 
2016,8,10,20,767 
2016,8,10,21,782 
2016,8,10,22,800 
2016,8,10,23,808 
2016,8,11,0,791 
2016,8,11,1,744 
2016,8,11,2,673 
2016,8,11,3,589 
2016,8,11,4,508 
2016,8,11,5,437 
2016,8,11,6,376 
2016,8,11,7,325 
2016,8,11,8,292 
2016,8,11,9,290 
2016,8,11,10,326 
2016,8,11,11,393 
2016,8,11,12,479 
2016,8,11,13,566 
2016,8,11,14,642 
2016,8,11,15,700 
2016,8,11,16,744 
2016,8,11,17,776 
2016,8,11,18,794 
2016,8,11,19,799 
2016,8,11,20,795 
2016,8,11,21,795 
2016,8,11,22,802 
2016,8,11,23,813 
2016,8,12,0,810 
2016,8,12,1,782 
2016,8,12,2,724 
2016,8,12,3,640 
2016,8,12,4,541 
2016,8,12,5,443 
2016,8,12,6,355 
2016,8,12,7,281 
2016,8,12,8,231 
2016,8,12,9,213 
2016,8,12,10,237 
2016,8,12,11,304 
2016,8,12,12,403 
2016,8,12,13,516 
2016,8,12,14,625 
2016,8,12,15,716 
2016,8,12,16,782 
2016,8,12,17,823 
2016,8,12,18,842 
2016,8,12,19,842 
2016,8,12,20,830 
2016,8,12,21,816 
2016,8,12,22,810 
2016,8,12,23,815 
2016,8,13,0,821 
2016,8,13,1,812 
2016,8,13,2,775 
2016,8,13,3,704 
2016,8,13,4,603 
2016,8,13,5,484 
2016,8,13,6,365 
2016,8,13,7,263 
2016,8,13,8,188 
2016,8,13,9,149 
2016,8,13,10,155 
2016,8,13,11,211 
2016,8,13,12,311 
2016,8,13,13,440 
2016,8,13,14,576 
2016,8,13,15,700 
2016,8,13,16,795 
2016,8,13,17,855 
2016,8,13,18,882 
2016,8,13,19,883 
2016,8,13,20,866 
2016,8,13,21,843 
2016,8,13,22,825 
2016,8,13,23,819 
2016,8,14,0,825 
2016,8,14,1,830 
2016,8,14,2,816 
2016,8,14,3,770 
2016,8,14,4,681 
2016,8,14,5,555 
2016,8,14,6,412 
2016,8,14,7,278 
2016,8,14,8,172 
2016,8,14,9,105 
2016,8,14,10,88 
2016,8,14,11,125 
2016,8,14,12,213 
2016,8,14,13,344 
2016,8,14,14,498 
2016,8,14,15,652 
2016,8,14,16,781 
2016,8,14,17,867 
2016,8,14,18,910 
2016,8,14,19,916 
2016,8,14,20,898 
2016,8,14,21,869 
2016,8,14,22,842 
2016,8,14,23,826 
2016,8,15,0,825 
2016,8,15,1,834 
2016,8,15,2,841 
2016,8,15,3,823 
2016,8,15,4,761 
2016,8,15,5,647 
2016,8,15,6,494 
2016,8,15,7,333 
2016,8,15,8,193 
2016,8,15,9,93 
2016,8,15,10,46 
2016,8,15,11,57 
2016,8,15,12,124 
2016,8,15,13,242 
2016,8,15,14,400 
2016,8,15,15,574 
2016,8,15,16,735 
2016,8,15,17,854 
2016,8,15,18,919 
2016,8,15,19,935 
2016,8,15,20,920 
2016,8,15,21,889 
2016,8,15,22,856 
2016,8,15,23,832 
2016,8,16,0,822 
2016,8,16,1,828 
2016,8,16,2,844 
2016,8,16,3,853 
2016,8,16,4,827 
2016,8,16,5,744 
2016,8,16,6,602 
2016,8,16,7,428 
2016,8,16,8,258 
2016,8,16,9,123 
2016,8,16,10,40 
2016,8,16,11,19 
2016,8,16,12,59 
2016,8,16,13,154 
2016,8,16,14,297 
2016,8,16,15,475 
2016,8,16,16,659 
2016,8,16,17,812 
2016,8,16,18,907 
2016,8,16,19,940 
2016,8,16,20,930 
2016,8,16,21,898 
2016,8,16,22,860 
2016,8,16,23,828 
2016,8,17,0,810 
2016,8,17,1,809 
2016,8,17,2,825 
2016,8,17,3,849 
2016,8,17,4,859 
2016,8,17,5,821 
2016,8,17,6,715 
2016,8,17,7,552 
2016,8,17,8,367 
2016,8,17,9,202 
2016,8,17,10,84 
2016,8,17,11,26 
2016,8,17,12,32 
2016,8,17,13,97 
2016,8,17,14,213 
2016,8,17,15,373 
2016,8,17,16,562 
2016,8,17,17,742 
2016,8,17,18,871 
2016,8,17,19,930 
2016,8,17,20,930 
2016,8,17,21,897 
2016,8,17,22,852 
2016,8,17,23,811 
2016,8,18,0,784 
2016,8,18,1,776 
2016,8,18,2,785 
2016,8,18,3,810 
2016,8,18,4,842 
2016,8,18,5,851 
2016,8,18,6,800 
2016,8,18,7,677 
2016,8,18,8,505 
2016,8,18,9,327 
2016,8,18,10,181 
2016,8,18,11,87 
2016,8,18,12,57 
2016,8,18,13,88 
2016,8,18,14,169 
2016,8,18,15,297 
2016,8,18,16,465 
2016,8,18,17,651 
2016,8,18,18,810 
2016,8,18,19,902 
2016,8,18,20,921 
2016,8,18,21,891 
2016,8,18,22,839 
2016,8,18,23,786 
2016,8,19,0,746 
2016,8,19,1,726 
2016,8,19,2,726 
2016,8,19,3,743 
2016,8,19,4,776 
2016,8,19,5,814 
2016,8,19,6,821 
2016,8,19,7,764 
2016,8,19,8,638 
2016,8,19,9,476 
2016,8,19,10,321 
2016,8,19,11,203 
2016,8,19,12,139 
2016,8,19,13,135 
2016,8,19,14,182 
2016,8,19,15,271 
2016,8,19,16,399 
2016,8,19,17,562 
2016,8,19,18,729 
2016,8,19,19,852 
2016,8,19,20,901 
2016,8,19,21,884 
2016,8,19,22,830 
2016,8,19,23,765 
2016,8,20,0,707 
2016,8,20,1,669 
2016,8,20,2,654 
2016,8,20,3,657 
2016,8,20,4,678 
2016,8,20,5,718 
2016,8,20,6,762 
2016,8,20,7,772 
2016,8,20,8,718 
2016,8,20,9,607 
2016,8,20,10,473 
2016,8,20,11,354 
2016,8,20,12,271 
2016,8,20,13,237 
2016,8,20,14,252 
2016,8,20,15,305 
2016,8,20,16,390 
2016,8,20,17,507 
2016,8,20,18,651 
2016,8,20,19,785 
2016,8,20,20,865 
2016,8,20,21,874 
2016,8,20,22,829 
2016,8,20,23,757 
2016,8,21,0,682 
2016,8,21,1,622 
2016,8,21,2,585 
2016,8,21,3,570 
2016,8,21,4,570 
2016,8,21,5,591 
2016,8,21,6,637 
2016,8,21,7,689 
2016,8,21,8,709 
2016,8,21,9,674 
2016,8,21,10,595 
2016,8,21,11,502 
2016,8,21,12,425 
2016,8,21,13,379 
2016,8,21,14,371 
2016,8,21,15,396 
2016,8,21,16,443 
2016,8,21,17,511 
2016,8,21,18,606 
2016,8,21,19,719 
2016,8,21,20,813 
2016,8,21,21,852 
2016,8,21,22,830 
2016,8,21,23,764 
2016,8,22,0,680 
2016,8,22,1,601 
2016,8,22,2,539 
2016,8,22,3,499 
2016,8,22,4,475 
2016,8,22,5,467 
2016,8,22,6,488 
2016,8,22,7,542 
2016,8,22,8,607 
2016,8,22,9,647 
2016,8,22,10,643 
2016,8,22,11,607 
2016,8,22,12,561 
2016,8,22,13,525 
2016,8,22,14,512 
2016,8,22,15,521 
2016,8,22,16,545 
2016,8,22,17,576 
2016,8,22,18,618 
2016,8,22,19,683 
2016,8,22,20,760 
2016,8,22,21,815 
2016,8,22,22,822 
2016,8,22,23,777 
2016,8,23,0,699 
2016,8,23,1,609 
2016,8,23,2,528 
2016,8,23,3,462 
2016,8,23,4,412 
2016,8,23,5,374 
2016,8,23,6,358 
2016,8,23,7,381 
2016,8,23,8,447 
2016,8,23,9,530 
2016,8,23,10,597 
2016,8,23,11,633 
2016,8,23,12,642 
2016,8,23,13,640 
2016,8,23,14,642 
2016,8,23,15,653 
2016,8,23,16,667 
2016,8,23,17,678 
2016,8,23,18,684 
2016,8,23,19,698 
2016,8,23,20,732 
2016,8,23,21,775 
2016,8,23,22,800 
2016,8,23,23,785 
2016,8,24,0,727 
2016,8,24,1,643 
2016,8,24,2,552 
2016,8,24,3,467 
2016,8,24,4,391 
2016,8,24,5,324 
2016,8,24,6,273 
2016,8,24,7,253 
2016,8,24,8,284 
2016,8,24,9,365 
2016,8,24,10,471 
2016,8,24,11,570 
2016,8,24,12,645 
2016,8,24,13,695 
2016,8,24,14,730 
2016,8,24,15,758 
2016,8,24,16,780 
2016,8,24,17,788 
2016,8,24,18,778 
2016,8,24,19,759 
2016,8,24,20,747 
2016,8,24,21,755 
2016,8,24,22,774 
2016,8,24,23,779 
2016,8,25,0,751 
2016,8,25,1,689 
2016,8,25,2,604 
2016,8,25,3,510 
2016,8,25,4,415 
2016,8,25,5,322 
2016,8,25,6,240 
2016,8,25,7,180 
2016,8,25,8,166 
2016,8,25,9,210 
2016,8,25,10,310 
2016,8,25,11,441 
2016,8,25,12,569 
2016,8,25,13,677 
2016,8,25,14,757 
2016,8,25,15,816 
2016,8,25,16,857 
2016,8,25,17,875 
2016,8,25,18,867 
2016,8,25,19,837 
2016,8,25,20,798 
2016,8,25,21,769 
2016,8,25,22,762 
2016,8,25,23,767 
2016,8,26,0,762 
2016,8,26,1,731 
2016,8,26,2,668 
2016,8,26,3,579 
2016,8,26,4,475 
2016,8,26,5,364 
2016,8,26,6,255 
2016,8,26,7,163 
2016,8,26,8,106 
2016,8,26,9,104 
2016,8,26,10,167 
2016,8,26,11,288 
2016,8,26,12,441 
2016,8,26,13,593 
2016,8,26,14,723 
2016,8,26,15,820 
2016,8,26,16,887 
2016,8,26,17,923 
2016,8,26,18,927 
2016,8,26,19,901 
2016,8,26,20,856 
2016,8,26,21,808 
2016,8,26,22,774 
2016,8,26,23,762 
2016,8,27,0,763 
2016,8,27,1,758 
2016,8,27,2,727 
2016,8,27,3,661 
2016,8,27,4,562 
2016,8,27,5,440 
2016,8,27,6,311 
2016,8,27,7,191 
2016,8,27,8,101 
2016,8,27,9,58 
2016,8,27,10,76 
2016,8,27,11,160 
2016,8,27,12,300 
2016,8,27,13,470 
2016,8,27,14,637 
2016,8,27,15,776 
2016,8,27,16,874 
2016,8,27,17,930 
2016,8,27,18,948 
2016,8,27,19,933 
2016,8,27,20,895 
2016,8,27,21,846 
2016,8,27,22,800 
2016,8,27,23,771 
2016,8,28,0,762 
2016,8,28,1,768 
2016,8,28,2,766 
2016,8,28,3,735 
2016,8,28,4,658 
2016,8,28,5,541 
2016,8,28,6,400 
2016,8,28,7,258 
2016,8,28,8,138 
2016,8,28,9,61 
2016,8,28,10,41 
2016,8,28,11,84 
2016,8,28,12,189 
2016,8,28,13,345 
